Snake#,Can#,Flight,Jday,date,OpenTime,CloseTime,Julian Open Time,Julian Closing Time,Jopen time Progressive,J close time Progressive,Latitude,Longitude,AltP_feet,AltP_meters,Radaralt_ft,Radaralt_m,SARP Year,Weather,Comments,H2 (ppbv)mult by 1.6,CH4 (ppmv),CO (ppbv),CO2_ppm,OCS (MS),DMS (MS),CFC-12 (C/D),CFC-11 (C/D),CFC-113 (D),CFC-114 (C/MS),H-1211 (C/D),H-1301 (C),H-2402 (D),HFC-152a (MS),HFC-134a (MS),HCFC-22 (MS),HCFC-142b,HCFC-141b (MS),HCFC-124 (MS),HFC-365mfc (MS),CHCl3 (C/D),CH3CCl3 (C/MS),CCl4 (C/MS),CH2Cl2 (C/D/MS),C2HCl3 (D/MS),C2Cl4 (C/MS),CH3Cl (MS),CH3Br (C/MS),CH3I (C/D),CH2Br2 (D),CHBrCl2 (D),CHBr2Cl (D),CHBr3 (C/MS),"1,2-DCE (MS)",MeONO2 (C/D),EtONO2 (C/D),i-PrONO2 (D),n-PrONO2 (C),2-BuONO2 (D),3-PeONO2 (D),2-PeONO2 (D),3-Methyl-2-BuONO2 (D),Ethane (E),Ethene (E),Ethyne (E),Propane (E/B),Propene (E),i-Butane (E),n-Butane (E),i-Butene (E),1-Butene (E),trans-2-Butene (MS),cis-2-Butene (MS),i-Pentane (E),n-Pentane (E),Isoprene (E/B),n-Hexane (E),n-Heptane (E),n-Octane (B),n-Nonane (B),n-Decane (B),"2,2-Dimethylbutane (B)","2,3-Dimethylbutane (MS)",2-Methylpentane (MS),3-Methylpentane (MS),2-Methylhexane (B),3-Methylhexane (B),"2,3-Dimethylpentane (B)","2,4-Dimethylpentane (B)",2-Methylheptane (B),3-Methylheptane (B),"2,2,4-Trimethylpentane (B)",Cyclopentane (B),Methylcyclopentane (B),Cyclohexane (B),Methylcylohexane (B),Benzene (E/MS),Toluene (B),Ethylbenzene (MS),m-Xylene (MS),p-Xylene (MS),m/p-Xylene (MS),o-Xylene (MS),Styrene (MS),i-Propylbenzene (MS),n-Propylbenzene (MS),3-Ethyltoluene (MS),4-Ethyltoluene (MS),2-Ethyltoluene (MS),"1,3,5-Trimethylbenzene (MS)","1,2,4-Trimethylbenzene (MS)","1,2,3-Trimethylbenzene (MS)",alpha-Pinene (MS),beta-Pinene (MS),Acetaldehyde (MS),Butanal (MS),Acetone (MS),Butanone (MS),Methanol (MS),Ethanol (MS)
811,7224,4,170,6/19/13,0:17:30,0:17:47,170.012,170.012,41444.0122,41444.0123,33.974,-118.242997,2605,,,,2013,,,,1.874,100,418,519,,528,235,74.3,16.7,4.044,3.16,,27.65,80.2,263,23.73,25.42,,,18.29,4.77,84.7,42.58,0.386,4.92,522,9.99,0.556,0.969,0.35,0.287,2.504,13.475,9.538,4.207,6.23,0.603,6.565,1.63,3.125,3.657,1208,39,102,365,7,56,88,,,0.00001,0.00001,51,24,0.00001,7,5,9,,,4,5,,,,,,,,,,5,10,6,,13,17,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,287.56,,716.78,,1173.01,117.67
822,4037,4,170,6/19/13,0:18:00,0:18:18,170.013,170.013,41444.0125,41444.0127,33.966,-118.270326,2544,,,,2013,,,,1.865,88,413,470,,536,237,74.2,16.5,4.114,3.5,,21.43,72.8,238,21.93,24.42,,,17.18,4.83,85.4,39.53,0.327,3.2,494,9.1,0.425,0.956,0.302,0.236,2.448,14.975,8.986,4.101,5.958,0.552,6.635,1.653,3.066,3.41,1243,24,95,355,3,55,97,,,0.00001,0.00001,43,25,0.00001,6,4,5,,,3,0.00001,,,,,,,,,,0.00001,11,3,,13,11,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,125.38,,633.66,,1141.52,247.21
807,6205,4,170,6/19/13,0:18:30,0:18:49,170.013,170.013,41444.0128,41444.0131,33.963,-118.299467,2083,,,,2013,,,,1.869,105,422,454,,524,233,72.6,16.5,3.94,5.16,,20.67,75.9,230,21.84,23.69,,,17.65,4.8,84.6,50.87,0.56,5.36,508,7.87,0.511,0.927,0.328,0.241,1.852,16.55,9.772,3.64,4.294,0.39,4.276,1.169,2.165,2.508,1294,151,150,394,45,104,188,,,0.00001,0.00001,198,88,19,28,19,10,,,14,22,,,,,,,,,,10,29,13,,23,56,6,,,14,4,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,137.52,,264.8,,539.54,
810,7046,4,170,6/19/13,0:19:00,0:19:17,170.013,170.013,41444.0132,41444.0134,33.96,-118.326814,1582,,,,2013,,,,1.889,121,435,516,,535,235,73.8,16.7,4.533,10.07,,42.2,86.8,256,23.64,25.97,,,19.16,5.13,85.8,61.85,1.191,13.16,521,8.31,0.734,1.14,0.477,0.403,3.621,14.35,11.748,4.407,5.174,0.501,5.899,1.657,3.057,3.258,1602,337,245,772,101,195,367,,,7,7,417,184,39,61,36,24,,,21,43,,,,,,,,,,22,63,28,,42,119,14,,,35,10,,,0.00001,6,3,0.00001,3,7,4,0.00001,,328.58,,579.91,,654.12,223.56
823,4240,4,170,6/19/13,0:19:30,0:19:45,170.014,170.014,41444.0135,41444.0137,33.956,-118.36395,1163,,,,2013,,,,1.879,112,414,507,,528,238,75.1,16.1,4.038,3.37,,32.57,77.3,249,22.65,26.43,,,20.81,4.98,85.3,52.22,0.629,4.26,490,8.09,0.855,1.372,0.496,0.491,4.873,20.4,13.343,5.041,5.608,0.52,6.987,1.93,3.469,3.267,1488,523,302,673,123,96,262,,,3,4,216,111,23,40,29,26,,,10,21,,,,,,,,,,12,37,22,,42,84,12,,,30,9,,,0.00001,6,3,0.00001,3,7,3,0.00001,,348.3,,711.35,,657.93,347.88
808,6380,4,170,6/19/13,0:20:00,0:20:16,170.014,170.014,41444.0139,41444.0141,33.954,-118.382805,711,,,,2013,,at runway,,1.888,124,423,493,,524,236,73.2,16.5,3.731,3.11,,21.78,85.3,249,21.93,23.96,,,20.46,4.87,84.2,43.92,0.485,4.22,505,7.85,0.969,1.201,0.498,0.439,3.301,15.45,9.288,3.829,4.122,0.325,4.916,1.322,2.414,2.3,1284,751,459,774,176,96,290,,,4,3,152,118,13,42,36,38,,,7,8,,,,,,,,,,10,43,28,,46,94,12,,,32,9,,,0.00001,5,4,0.00001,0.00001,6,0.00001,0.00001,,123.25,,,,288.43,
809,7018,4,170,6/19/13,0:20:30,0:20:45,170.014,170.014,41444.0142,41444.0144,33.951,-118.410798,350,,,,2013,,over runway,,1.856,83,416,577,,524,238,75.5,16.3,3.968,3.49,,17.08,78.5,272,24.89,26.25,,,18.18,4.73,84.3,40.63,0.431,2.47,571,8.41,0.935,1.38,0.279,0.288,4.606,11.925,13.678,5.013,4.955,0.434,5.65,1.521,2.738,2.313,926,67,79,298,16,48,106,,,0.00001,0.00001,115,57,0.00001,15,7,13,,,15,4,,,,,,,,,,4,14,7,,15,17,4,,,9,3,,,5,5,4,5,6,9,15,0.00001,,159.48,,327.7,,348.71,
824,4181T,4,170,6/19/13,0:21:00,0:21:16,170.015,170.015,41444.0146,41444.0148,33.948,-118.439734,618,,,,2013,,,,1.853,85,415,517,,525,234,73,16.3,3.888,3.42,,14.57,72.8,249,23.37,25.42,,,17.43,4.77,84.6,38.43,0.395,2.32,503,8.3,0.925,1.279,0.254,0.273,4.635,17.5,11.762,4.451,4.748,0.376,7.25,2.105,4.271,2.812,947,25,58,402,7,88,280,,,0.00001,0.00001,81,97,0.00001,24,8,10,,,6,0.00001,,,,,,,,,,0.00001,8,6,,11,13,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,270.4,,526.34,,564.83,140.36
3801,8297,4,170,6/19/13,0:21:30,0:21:47,170.015,170.015,41444.0149,41444.0151,33.945,-118.46901,1246,,,,2013,,,,1.853,84,416,550,,527,237,74.2,16.9,3.721,3.44,,18.71,79.3,267,24.89,25.33,,,16.75,4.65,84.1,44.29,0.261,2.38,552,7.96,0.342,0.811,0.187,0.142,1.722,15.825,8.169,3.01,3.349,0.392,3.743,1.194,2.198,1.943,1125,19,69,263,5,35,80,,,0.00001,0.00001,36,28,0.00001,7,5,0.00001,0.00001,0.00001,0.00001,3,,,,,,,,,,4,9,3,,12,19,6,,,11,4,,,7,7,6,7,7,11,21,0.00001,,34.39,,497.37,,942,
3816,5140,4,170,6/19/13,0:22:00,0:22:16,170.015,170.015,41444.0153,41444.0155,33.943,-118.495474,1750,,,,2013,,,,1.86,84,413,504,,527,234,74,16.7,3.872,3.52,,18.59,74.8,249,23.1,24.05,,,17.46,4.74,83.7,41.36,0.273,2.46,506,8.56,0.337,0.837,0.224,0.152,1.672,9.475,7.527,3.112,3.981,0.395,4.338,1.236,2.439,2.388,1132,24,79,305,6,48,90,,,0.00001,0.00001,43,28,0.00001,7,4,0.00001,0.00001,0.00001,5,0.00001,,,,,,,,,,0.00001,11,5,,12,17,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,69.56,,,,502.47,
3817,6140,4,170,6/19/13,0:22:30,0:22:46,170.016,170.016,41444.0156,41444.0158,33.941,-118.523264,2153,,,,2013,,,,1.866,85,412,527,,532,240,78.6,16.1,3.758,3.25,,21.75,80.5,259,24.17,24.97,,,17.93,4.65,84.1,44.53,0.3,2.59,536,9.32,0.386,0.826,0.245,0.191,1.661,7.15,8.409,3.114,4.455,0.469,4.597,1.195,2.164,2.536,1192,24,87,356,5,46,81,,,0.00001,0.00001,38,19,4,5,5,0.00001,0.00001,0.00001,0.00001,0.00001,,,,,,,,,,3,7,3,,14,10,3,,,6,0.00001,,,4,5,4,5,7,10,26,0.00001,,111.77,,299.65,,657.49,
3802,8303,4,170,6/19/13,0:23:00,0:23:18,170.016,170.016,41444.016,41444.0162,33.94,-118.552242,2166,,,,2013,,,,1.856,94,417,541,,527,235,73.4,16.5,3.842,3.37,,19.72,83.8,272,24.89,28.62,,,17.69,4.71,84.3,47.09,0.369,3.03,558,9.22,0.347,0.894,0.262,0.216,2.18,25.275,8.361,3.458,4.803,0.539,5.245,1.405,2.709,2.463,1161,22,82,313,4,39,77,,,0.00001,0.00001,35,21,0.00001,6,5,0.00001,0.00001,0.00001,4,0.00001,,,,,,,,,,0.00001,8,3,,15,12,4,,,7,0.00001,,,4,3,0.00001,0.00001,0.00001,4,5,0.00001,,214.35,,706.99,,1034.06,108.8
3815,5104,4,170,6/19/13,0:23:30,0:23:46,170.016,170.017,41444.0163,41444.0165,33.939,-118.578732,2166,,,,2013,,,,1.865,89,415,493,,538,237,73,16.8,3.892,3.39,,19.13,74.6,246,22.92,24.51,,,17.48,4.73,85,41.11,0.288,2.74,492,8.68,0.358,0.84,0.255,0.192,1.822,8.125,7.302,3.099,4.301,0.43,4.419,1.18,2.308,2.477,1143,22,83,309,5,38,78,,,0.00001,0.00001,35,21,0.00001,6,3,4,,,9,0.00001,,,,,,,,,,0.00001,8,4,,10,11,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,84.42,,281.8,,810.1,
3818,6610,4,170,6/19/13,0:24:00,0:24:16,170.017,170.017,41444.0167,41444.0169,33.937,-118.607998,2183,,,,2013,,,,1.859,87,412,483,,539,232,72.4,16.8,4.939,3.26,,20.24,89,238,22.38,26.25,,,17.5,4.87,84.7,44.65,0.256,3.08,491,9.61,0.386,0.873,0.297,0.249,1.835,20.225,9.266,3.017,4.517,0.418,4.254,1.175,2.124,2.429,1132,44,101,296,8,44,80,,,0.00001,0.00001,45,25,9,10,6,7,,,12,0.00001,,,,,,,,,,0.00001,8,5,,25,146,14,,,30,6,,,0.00001,0.00001,0.00001,0.00001,0.00001,4,5,0.00001,,560.39,,902.31,,1716.01,541.62
3803,8301,4,170,6/19/13,0:24:30,0:24:47,170.017,170.017,41444.017,41444.0172,33.935,-118.639742,2181,,,,2013,,,,1.861,89,415,521,,531,236,73.7,16.6,3.861,3.37,,18.49,77.6,258,23.9,25.97,,,17.4,4.78,84.5,61.61,0.387,2.79,529,9.19,0.369,0.873,0.263,0.216,1.864,24.025,7.313,3.349,4.571,0.46,5.149,1.201,2.413,2.465,1176,40,86,326,21,48,87,,,0.00001,0.00001,41,24,0.00001,7,4,4,,,4,3,,,,,,,,,,5,11,8,,11,12,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,464.35,,383.7,,897.49,
3814,5112,4,170,6/19/13,0:25:00,0:25:17,170.017,170.018,41444.0174,41444.0176,33.951,-118.660372,2156,,,,2013,,,,1.858,86,414,507,,525,236,73.8,16.4,3.73,3.41,,17.49,74.7,250,23.55,23.23,,,17.14,4.64,83.9,39.16,0.253,2.43,503,8.22,0.33,0.771,0.224,0.15,1.548,7.05,6.116,2.543,3.423,0.35,3.678,1.037,1.929,2.181,1089,23,79,293,4,40,77,,,0.00001,0.00001,39,14,0.00001,7,0.00001,0.00001,0.00001,0.00001,5,0.00001,,,,,,,,,,0.00001,9,3,,10,12,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,71.67,,202.96,,565.35,
3819,6415,4,170,6/19/13,0:25:30,0:25:47,170.018,170.018,41444.0177,41444.0179,33.974,-118.65619,2175,,,,2013,,,,1.857,81,415,508,,532,233,73.4,16.5,3.762,3.17,,16.3,76.9,252,24.44,27.89,,,17.14,4.66,84,44.65,0.288,2.77,520,8.31,0.363,0.896,0.216,0.174,2.167,21.025,7.785,2.991,3.967,0.404,4.202,1.24,2.631,2.374,1153,28,76,360,4,54,99,,,0.00001,0.00001,47,29,12,10,5,0.00001,0.00001,0.00001,7,0.00001,,,,,,,,,,4,12,4,,14,15,3,,,5,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,3,6,0.00001,,237.34,,643.46,,1349.79,404.7
3804,8298,4,170,6/19/13,0:26:00,0:26:17,170.018,170.018,41444.0181,41444.0183,33.994,-118.63617,2183,,,,2013,,,,1.853,86,418,498,,530,235,74,16.7,3.853,3.34,,17.93,77.2,250,23.55,25.06,,,17.54,4.77,84.5,43.8,0.334,2.68,500,8.73,0.341,0.842,0.241,0.196,2.107,20.075,7.927,3.034,3.954,0.418,4.531,1.204,2.273,2.163,1131,39,84,324,16,46,85,,,0.00001,0.00001,43,25,9,7,5,0.00001,0.00001,0.00001,0.00001,0.00001,,,,,,,,,,0.00001,11,4,,12,14,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,126.72,,641.65,,1647.5,139.94
3813,5023,4,170,6/19/13,0:26:30,0:26:47,170.018,170.019,41444.0184,41444.0186,34.004,-118.605234,2169,,,,2013,,,,1.865,86,417,519,,526,234,73.5,16.3,3.795,3.39,,22.03,78.6,259,24.08,25.79,,,18.49,4.72,83.9,41.48,0.323,3.12,522,9.02,0.493,0.975,0.316,0.268,2.957,11.75,8.765,3.443,4.827,0.472,4.795,1.341,2.684,2.842,1164,37,87,369,9,45,85,,,0.00001,0.00001,51,26,44,7,3,0.00001,0.00001,0.00001,6,4,,,,,,,,,,0.00001,9,3,,15,15,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,118.4,,357.95,,820,118.52
3820,6612,4,170,6/19/13,0:27:00,0:27:16,170.019,170.019,41444.0188,41444.0189,33.999,-118.572328,2179,,,,2013,,,,1.866,83,413,482,,528,234,72.7,16.8,3.785,3.12,,20.46,73.7,237,22.56,25.06,,,18.78,4.8,85.2,46.12,0.335,3.05,521,9.23,0.537,0.998,0.304,0.284,2.951,13.8,9.669,3.681,4.837,0.488,4.896,1.35,2.69,2.999,1210,37,95,389,9,58,92,,,0.00001,0.00001,50,26,30,7,0.00001,0.00001,0.00001,0.00001,0.00001,3,,,,,,,,,,7,8,5,,14,16,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,185.61,,492.12,,1545.07,172.8
3805,8300,4,170,6/19/13,0:27:30,0:27:47,170.019,170.019,41444.0191,41444.0193,33.999,-118.534017,2392,,,,2013,,,,1.869,92,416,537,,529,236,74,16.6,3.908,3.47,,25.93,85.9,271,24.8,27.89,,,18.95,4.8,84.9,47.95,0.482,3.61,547,9.8,0.421,0.91,0.331,0.267,2.891,19.725,8.642,3.723,5.425,0.593,6.519,1.772,3.494,3.419,1302,46,108,435,11,63,113,,,0.00001,0.00001,69,32,24,9,5,0.00001,0.00001,0.00001,5,3,,,,,,,,,,3,10,4,,17,19,0.00001,,,4,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,282.67,,879.93,,1818.7,260.69
3812,5125,4,170,6/19/13,0:28:00,0:28:17,170.019,170.02,41444.0194,41444.0196,34,-118.496777,2718,,,,2013,,,,1.86,90,413,541,,524,238,73.6,16.1,3.73,3.28,,26.6,86.5,272,24.89,24.6,,,17.64,4.75,84.4,40.02,0.369,3.15,545,8.65,0.34,0.796,0.304,0.225,1.594,7.95,7.199,2.941,4.504,0.47,4.611,1.204,2.466,2.743,1159,47,104,362,11,63,91,,,0.00001,0.00001,65,28,25,7,8,9,,,0.00001,4,,,,,,,,,,5,14,6,,16,21,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,119.37,,243.31,,898.81,
3821,6414,4,170,6/19/13,0:28:30,0:28:47,170.02,170.02,41444.0198,41444.02,34.002,-118.45931,2965,,,,2013,,,,1.867,93,415,469,,534,232,73.1,16.8,3.804,3.17,,27.28,80,245,22.11,24.33,,,18.29,4.83,84.5,45.63,0.428,3.82,534,8.41,0.355,0.815,0.385,0.301,1.804,14.4,7.587,2.882,4.726,0.468,4.965,1.361,2.598,3.343,1239,56,118,417,11,85,110,,,0.00001,0.00001,89,36,30,12,6,0.00001,0.00001,0.00001,10,9,,,,,,,,,,6,14,7,,15,33,3,,,5,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,166.05,,317.87,,711.72,
3806,8302,4,170,6/19/13,0:29:00,0:29:13,170.02,170.02,41444.0201,41444.0203,34.005,-118.423784,3210,,,,2013,,,,1.855,97,415,508,,526,238,75,16.8,3.976,3.47,,23.74,81.2,262,23.9,26.8,,,18.88,5.25,84.7,50.26,0.54,3.43,554,10.05,0.297,0.829,0.335,0.259,1.85,21.975,6.62,3.589,5.17,0.811,4.916,1.241,2.878,2.737,1068,79,104,273,45,52,74,,,0.00001,0.00001,64,26,20,8,9,0.00001,0.00001,0.00001,10,0.00001,,,,,,,,,,0.00001,12,3,,15,22,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,,,,,,
3811,5103,4,170,6/19/13,0:29:30,0:29:46,170.02,170.021,41444.0205,41444.0207,34.01,-118.385607,3519,,,,2013,,over oil field,,1.872,102,416,516,,528,234,73.5,16.6,4.71,3.35,,38.57,108.8,264,24.08,26.34,,,21.5,4.91,84.4,47.58,1.242,5.33,522,9.72,0.514,0.879,0.525,0.478,2.417,39.075,6.948,3.002,5.122,0.5,5.278,1.518,2.748,3.778,1254,94,159,404,26,72,107,,,0.00001,0.00001,110,44,26,15,11,10,,,10,10,,,,,,,,,,10,13,8,,33,157,13,,,24,6,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,438.74,,676.85,,1283.19,347.88
3822,6242,4,170,6/19/13,0:30:00,0:30:17,170.021,170.021,41444.0208,41444.021,34.017,-118.347544,3593,,,,2013,,,,1.874,97,411,493,,528,232,72.4,16.3,3.794,3.18,,37.3,99.4,259,23.19,25.52,,,22.21,4.74,83.4,50.51,0.472,8.61,515,9.23,0.589,0.96,0.589,0.507,2.914,12.125,8.276,3.82,5.799,0.563,5.971,1.643,3.198,4.636,1299,78,160,399,13,73,113,,,0.00001,0.00001,127,44,5,15,9,0.00001,0.00001,0.00001,6,8,,,,,,,,,,5,17,5,,22,42,4,,,5,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,187.52,,372.17,,730.43,
3807,8155,4,170,6/19/13,0:30:30,0:30:48,170.021,170.021,41444.0212,41444.0214,34.025,-118.310652,3581,,,,2013,,,,1.875,106,412,528,,531,238,74.1,16.7,3.859,3.33,,34.25,98.2,273,23.81,26.7,,,23.05,4.99,84.9,54.66,0.473,8.75,522,9.88,0.588,1.031,0.573,0.478,3.283,20.675,9.306,4.349,6.51,0.737,6.57,1.742,3.623,4.296,1296,71,144,398,14,74,101,,,0.00001,0.00001,109,38,4,11,8,4,,,12,7,,,,,,,,,,7,10,11,,24,35,4,,,5,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,320.73,,792.98,,1504.04,202.81
3810,5045,4,170,6/19/13,0:31:00,0:31:18,170.022,170.022,41444.0215,41444.0217,34.032,-118.274568,3575,,,,2013,,,,1.874,105,415,533,,531,232,72.3,16.8,3.845,3.38,,47.59,101.2,283,24.44,26.25,,,23.6,5.04,84.4,50.14,0.502,9.99,536,9.82,0.538,0.909,0.607,0.51,2.552,13.375,8.518,3.917,6.491,0.719,7.044,1.973,3.702,5.345,1357,75,165,397,13,76,115,,,0.00001,0.00001,137,47,0.00001,14,8,0.00001,0.00001,0.00001,10,10,,,,,,,,,,7,16,6,,24,41,5,,,6,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,124.49,,506.93,,765.6,120.75
3823,6037,4,170,6/19/13,0:31:30,0:31:48,170.022,170.022,41444.0219,41444.0221,34.04,-118.240396,3570,,,,2013,,,,1.882,114,416,479,,530,235,73.5,16.5,3.812,3.22,,45.08,97.3,259,22.29,24.78,,,24.99,4.93,84.5,51.73,0.579,15.29,535,11.07,0.585,1.021,0.706,0.65,3.683,12.75,10.261,4.985,8.639,0.892,9.071,2.517,4.797,7.271,1436,86,184,439,5,84,129,,,0.00001,0.00001,163,58,0.00001,17,8,4,,,9,12,,,,,,,,,,5,21,8,,27,50,5,,,5,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,300.11,,586.51,,554.48,
3808,8888,4,170,6/19/13,0:32:00,0:32:18,170.022,170.022,41444.0222,41444.0224,34.047,-118.207799,3568,,,,2013,,,,1.877,110,417,547,,525,235,73.2,16.6,3.954,3.37,,57.24,109,304,25.61,28.62,,,24.23,4.85,84.3,52.7,0.658,19.17,555,10.53,0.516,0.954,0.708,0.635,3.345,21.5,9.215,4.819,8.771,0.966,9.842,2.962,5.795,8.115,1519,81,195,479,12,82,141,,,0.00001,0.00001,173,58,0.00001,18,10,3,,,14,14,,,,,,,,,,9,20,11,,31,54,6,,,6,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,327.86,,702.53,,863.66,144.89
3809,5026,4,170,6/19/13,0:32:30,0:32:48,170.023,170.023,41444.0226,41444.0228,34.056,-118.174061,3833,,,,2013,,,,1.887,103,416,581,,528,232,73.2,16.4,3.77,3.3,,59.72,108,309,26.41,29.36,,,22.14,4.91,84.8,47.58,0.624,5.28,593,9.86,0.439,0.879,0.564,0.494,2.447,17.85,8.952,4.405,8.299,0.92,9.646,2.796,5.198,7.348,1562,81,179,538,13,91,161,,,0.00001,0.00001,167,62,0.00001,19,7,4,,,14,12,,,,,,,,,,7,17,8,,31,48,9,,,12,5,,,7,6,7,7,8,10,18,0.00001,,200.65,,809.03,,1138.67,150.48
3824,6386,4,170,6/19/13,0:33:00,0:33:18,170.023,170.023,41444.0229,41444.0231,34.061,-118.135457,4493,,,,2013,,,,1.898,120,412,519,,526,238,72.9,16.5,3.936,3.44,,64.33,116.2,308,24.17,27.62,,,24.99,5.13,84.1,56.49,1.027,8.48,565,8.97,0.484,0.849,1.264,0.894,2.393,12.8,8.505,4.121,8.956,0.945,9.599,2.887,5.583,9.113,1613,97,221,679,10,120,198,,,0.00001,0.00001,217,78,0.00001,20,13,3,,,17,19,,,,,,,,,,10,23,13,,33,71,6,,,5,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,285.36,,518.54,,791.12,
401,5131,4,170,6/19/13,0:34:00,0:34:19,170.024,170.024,41444.0236,41444.0238,34.066,-118.048086,5579,,,,2013,,,,1.843,95,415,557,,526,230,72.8,16.4,4.487,3.67,,35.88,90.3,299,26.23,28.35,,,17.91,4.78,83.8,51.73,0.618,5.77,601,8.64,0.208,0.986,0.343,0.279,1.786,28.775,7.725,3.876,5.418,0.733,4.147,1.271,2.338,3.189,1132,383,109,302,131,38,95,,,6,5,61,61,0.00001,34,36,23,,,20,3,,,,,,,,,,3,10,9,,14,23,5,,,7,0.00001,,,4,3,5,4,4,5,8,0.00001,,1066.35,,1730.11,,1201.31,176.99
416,6337,4,170,6/19/13,0:35:00,0:35:19,170.024,170.025,41444.0243,41444.0245,34.075,-117.960305,5582,,,,2013,,,,1.844,75,416,495,,526,232,72.6,16.6,3.848,3.3,,10.55,70.7,245,23.1,24.42,,,15.03,4.54,83.9,41.24,0.172,2.14,504,8.18,0.036,0.714,0.131,0.078,0.701,11.8,4.17,1.652,1.505,0.154,0.775,0.148,0.329,0.237,823,6,66,60,4,3,6,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,4,,,0.00001,0.00001,,,,,,,,,,6,6,0.00001,,7,0.00001,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,77.92,,284.34,,388.22,
417,7261,4,170,6/19/13,0:36:00,0:36:20,170.025,170.025,41444.025,41444.0252,34.075,-117.8783,5580,,,,2013,,,,1.839,80,413,534,,527,232,72.8,16.6,3.859,3.31,,11.14,74.3,261,24.62,25.52,,,14.16,4.52,84,42.21,0.149,2.21,556,7.78,0.03,0.668,0.123,0.073,0.674,15.95,3.589,1.563,1.515,0.171,0.865,0.187,0.344,0.105,832,6,68,51,0.00001,3,6,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,6,,,0.00001,0.00001,,,,,,,,,,0.00001,7,6,,9,3,3,,,6,0.00001,,,5,5,7,5,7,8,15,0.00001,,59.96,,313.21,,361.49,
402,5011,4,170,6/19/13,0:37:00,0:37:19,170.026,170.026,41444.0257,41444.0259,34.042,-117.785029,5561,,,,2013,,,,1.836,84,417,534,,525,231,72.8,16.2,3.924,3.23,,19.28,79.6,266,24.62,26.43,,,15.88,4.51,84.3,49.9,0.369,3.27,555,8.04,0.076,0.818,0.244,0.18,1.051,20.425,5.206,2.368,2.868,0.293,1.969,0.533,0.953,1.536,871,17,93,114,0.00001,13,20,,,0.00001,0.00001,21,7,0.00001,4,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,,,,,,,,,4,8,0.00001,,10,8,0.00001,,,0.00001,0.00001,,,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,,255.61,,777.68,,853.01,
